campaign_name,adset_name,date,spend,impressions,clicks,ctr,purchases,revenue,roas,creative_type,creative_message,audience_type,platform,country
Women Fit & Lift,Adset-4 ATC,2025-02-17,58.91,129896,1791.0,0.0138,17,517.74,8.79,Image,Invisible under tees — seamless women panties.,Lookalike,Instagram,UK
Women_Fit_&_Lift,Adset-4 ATC,2025-02-18,120.04,453800,4895.0,0.0108,64,3466.67,28.88,Video,"Push comfort, not wires — everyday women bras.",Broad,Instagram,IN
women fit & lift,Adset-4 ATC,2025-02-19,685.5,442453,5842.0,0.0132,54,1594.65,2.33,Video,No ride‑up guarantee — best‑selling women bras back in stock.,Retargeting,Facebook,US
women fit & lift,Adset-4 ATC,2025-02-20,436.47,129414,1542.0,0.0119,11,632.99,1.45,Video,Invisible under tees — seamless women panties.,Broad,Facebook,US
Women  Fit  &  Lift,Adset-4 ATC,2025-02-21,533.2,503058,9367.0,0.0186,69,2179.52,4.09,UGC,Invisible under tees — seamless women wire‑free bras.,Broad,Instagram,IN
Women_Fit_&_Lift,Adset-4 ATC,2025-02-22,851.47,488319,6860.0,0.014,71,3206.28,3.77,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Instagram,UK
women fit & lift,Adset-4 ATC,2025-02-23,737.58,326029,5959.0,0.0183,0,3473.77,4.71,Video,Stretch that snaps back — durable women sports bras.,Lookalike,Instagram,US
WOMEN FIT & LIFT,Adset-4 ATC,2025-02-24,548.37,366270,5871.0,0.016,55,2210.77,4.03,Video,Confidence starts inside — elevate with women boyshorts.,Broad,Facebook,US
Women  Fit  &  Lift,Adset-4 ATC,2025-02-25,349.7,152301,2726.0,0.0179,28,1576.45,4.51,Video,Invisible under tees — seamless women bras.,Lookalike,Instagram,US
Women Fit & Lift,Adset-4 ATC,2025-02-26,338.73,231068,3469.0,0.015,36,1390.96,4.11,Video,"Push comfort, not wires — everyday women panties.",Lookalike,Facebook,UK
Women Fit & Lift,Adset-4 ATC,2025-02-27,454.6,48594,460.0,0.0095,8,331.29,0.73,Image,Doctors recommend breathable organic cotton — meet our women panties.,Retargeting,Instagram,UK
Women Fit and Lift,Adset-4 ATC,2025-02-28,473.02,494980,9175.0,0.0185,89,2734.87,5.78,Carousel,"Wire‑free ease, cloud‑soft cups — women panties that fits right.",Broad,Instagram,US
women fit & lift,Adset-4 ATC,2025-03-01,93.93,514109,7869.0,0.0153,71,2771.25,29.5,UGC,Seamless confidence for every day — new women sports bras.,Lookalike,Instagram,UK
Women Fit & Lift,Adset-4 ATC,2025-03-02,741.61,245036,4518.0,0.0184,88,2669.24,3.6,Carousel,"Ultra‑soft waistband, no marks — premium women bras.",Retargeting,Facebook,IN
women fit & lift,Adset-4 ATC,2025-03-03,424.47,394719,4782.0,0.0121,59,2395.84,5.64,Video,Invisible under tees — seamless women wire‑free bras.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-4 ATC,2025-03-04,45.96,262499,5423.0,0.0207,67,2704.87,58.85,Image,"All‑day comfort, zero pinch — try our women sports bras!",Lookalike,Instagram,US
W MEN FIT & LIFT,Adset-4 ATC,2025-03-05,1002.24,508773,6935.0,0.0136,47,1411.4,1.41,Image,3‑pack deal ends tonight — upgrade your women drawer with bras.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-4 ATC,2025-03-06,114.2,41120,542.0,0.0132,7,291.3,2.55,Video,Stretch that snaps back — durable women bras.,Broad,Instagram,US
Women Fit & Lift,Adset-4 ATC,2025-03-07,994.38,448309,7007.0,0.0156,66,,3.67,Video,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,US
Women Fit and Lift,Adset-4 ATC,2025-03-08,337.96,507045,10486.0,0.0207,102,4038.0,11.95,Carousel,Doctors recommend breathable modal — meet our women boyshorts.,Broad,Facebook,US
Women Fit & Lift,Adset-4 ATC,2025-03-09,775.98,165919,2802.0,0.0169,21,656.6,0.85,Image,Stretch that snaps back — durable women sports bras.,Lookalike,Instagram,IN
Women Fit & Lift,Adset-4 ATC,2025-03-10,201.79,213963,4112.0,0.0192,43,2332.55,11.56,Carousel,"All‑day comfort, zero pinch — try our women bras!",Retargeting,Facebook,US
Women_Fit_&_Lift,Adset-4 ATC,2025-03-11,,417528,5238.0,0.0125,0,2579.99,,Carousel,Doctors recommend breathable cotton — meet our women panties.,Lookalike,Facebook,UK
Women  Fit  &  Lift,Adset-4 ATC,2025-03-12,163.32,85656,2111.0,0.0246,26,1415.97,8.67,Video,Summer‑ready essentials — sweat‑wicking women sports bras.,Retargeting,Facebook,US
Women Fit & Lift,Adset-4 ATC,2025-03-13,154.25,169121,2887.0,0.0171,28,1618.32,10.49,Video,"Ultra‑soft waistband, no marks — premium women sports bras.",Retargeting,Facebook,IN
Women it & Lift,Adset-4 ATC,2025-03-14,315.62,208624,2988.0,0.0143,40,1757.47,5.57,Video,Hot & comfy: women boyshorts now 20% off — feel the difference.,Retargeting,Instagram,IN
Women Fit & Lift,Adset-4 ATC,2025-03-15,382.69,188498,2938.0,0.0156,41,1914.87,5.0,Image,"All‑day comfort, zero pinch — try our women sports bras!",Lookalike,Facebook,US
Women Fit & Lift,Adset-4 ATC,2025-03-16,405.73,130921,1532.0,0.0117,15,,1.03,UGC,Doctors recommend breathable organic cotton — meet our women wire‑free bras.,Broad,Instagram,IN
Wmen_Fit_&_Lift,Adset-4 ATC,2025-03-17,318.24,177675,2267.0,0.0128,25,827.22,2.6,UGC,Stretch that snaps back — durable women boyshorts.,Lookalike,Instagram,US
Women_Fit_&_Lift,Adset-4 ATC,2025-03-18,299.79,314143,7829.0,0.0249,63,2700.96,9.01,Image,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Facebook,US
WOMEN FIT & LIFT,Adset-4 ATC,2025-03-19,320.68,269435,3468.0,0.0129,26,1213.33,3.78,UGC,Stretch that snaps back — durable women wire‑free bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-4 ATC,2025-03-20,492.18,391398,7477.0,0.0191,79,1835.25,3.73,Image,"Push comfort, not wires — everyday women sports bras.",Broad,Facebook,UK
Women_Fit_&_Lift,Adset-4 ATC,2025-03-21,801.71,231005,3955.0,0.0171,32,,1.3,Video,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Broad,Instagram,US
Women Fit & Lift,Adset-4 ATC,2025-03-22,319.64,429569,8249.0,0.0192,74,3866.06,12.1,Image,Summer‑ready essentials — sweat‑wicking women bras.,Lookalike,Instagram,UK
Women_Fit_&_Lift,Adset-4 ATC,2025-03-23,294.24,179499,,0.0216,47,1302.76,4.43,UGC,Invisible under tees — seamless women sports bras.,Retargeting,Instagram,US
Women F t & Lift,Adset-4 ATC,2025-03-24,1002.51,505885,9085.0,0.018,78,1763.36,1.76,UGC,"All‑day comfort, zero pinch — try our women boyshorts!",Lookalike,Facebook,US
WOMEN FIT & LIFT,Adset-4 ATC,2025-03-25,558.76,80577,1850.0,0.023,17,601.26,1.08,Image,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Instagram,US
Women_Fit_&_Lift,Adset-4 ATC,2025-03-26,1130.76,380084,4285.0,0.0113,50,,2.06,Image,Doctors recommend breathable modal — meet our women boyshorts.,Broad,Instagram,US
Women  Fit  &  Lift,Adset-4 ATC,2025-03-27,357.06,94452,1999.0,0.0212,17,741.22,2.08,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Instagram,UK
women fit & lift,Adset-4 ATC,2025-03-28,1091.19,230839,3137.0,0.0136,37,1092.99,1.0,Carousel,3‑pack deal ends tonight — upgrade your women drawer with sports bras.,Broad,Facebook,UK
Women Fit & Lift,Adset-4 ATC,2025-03-29,601.54,363073,4519.0,0.0124,39,1596.32,2.65,Video,Confidence starts inside — elevate with women bras.,Lookalike,Instagram,US
Wome  Fit and Lift,Adset-4 ATC,2025-03-30,644.36,390575,7297.0,0.0187,60,1872.58,2.91,Image,Seamless confidence for every day — new women panties.,Lookalike,Facebook,US
Women  Fit  &  Lift,Adset-4 ATC,2025-03-31,258.97,373643,4716.0,0.0126,54,2199.5,8.49,Video,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,2025-01-01,274.68,62682,1124.0,0.0179,11,257.56,0.94,Carousel,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Lookalike,Instagram,US
Women Fit & Lift,Adset-5 LAL1,2025-01-02,326.46,417277,4163.0,0.01,40,932.65,2.86,Image,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Lookalike,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-01-03,558.93,410065,9110.0,0.0222,94,5065.63,9.06,Video,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Facebook,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-01-04,784.82,322019,6386.0,0.0198,0,2349.35,2.99,Video,Breathable organic cotton that moves with you — limited offer on women wire‑free bras.,Broad,Instagram,IN
Women_Fit_&_Lift,Adset-5 LAL1,2025-01-05,426.7,118782,2364.0,0.0199,28,842.78,1.98,Image,Hot & comfy: women boyshorts now 20% off — feel the difference.,Broad,Facebook,US
Wo en Fit & Lift,Adset-5 LAL1,2025-01-06,675.83,283119,5338.0,0.0189,62,1978.29,2.93,Video,Stretch that snaps back — durable women panties.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-01-07,261.7,319413,6542.0,0.0205,54,1565.61,5.98,Carousel,Breathable cotton that moves with you — limited offer on women boyshorts.,Broad,Instagram,UK
Women Fit and Lift,Adset-5 LAL1,2025-01-08,232.25,117348,1787.0,0.0152,11,333.6,1.44,Image,Breathable microfiber that moves with you — limited offer on women panties.,Broad,Instagram,US
women fit & lift,Adset-5 LAL1,2025-01-09,513.13,478603,7732.0,0.0162,102,3425.94,6.68,Video,Confidence starts inside — elevate with women panties.,Retargeting,Instagram,UK
Women Fit & Lift,Adset-5 LAL1,2025-01-10,51.37,122515,1865.0,0.0152,19,,13.17,Image,Seamless confidence for every day — new women boyshorts.,Retargeting,Instagram,US
Women Fi  & Lift,Adset-5 LAL1,2025-01-11,688.41,283469,4887.0,0.0172,44,,1.58,Image,Doctors recommend breathable organic cotton — meet our women boyshorts.,Retargeting,Instagram,US
Women Fit & Lift,Adset-5 LAL1,2025-01-12,439.76,193092,3254.0,0.0169,32,1136.28,2.58,Video,Doctors recommend breathable modal — meet our women panties.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-01-13,236.99,272209,3089.0,0.0113,27,750.04,3.16,Image,Summer‑ready essentials — sweat‑wicking women bras.,Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,2025-01-14,238.7,287770,2686.0,0.0093,23,1117.79,4.68,Image,"Push comfort, not wires — everyday women sports bras.",Broad,Instagram,IN
Women_-it_&_Lift,Adset-5 LAL1,2025-01-15,674.61,56686,779.0,0.0137,0,447.51,0.66,Video,Cooling mesh panels for workouts — women sports bras you’ll actually love.,Broad,Instagram,UK
women fit & lift,Adset-5 LAL1,2025-01-16,434.93,43700,745.0,0.017,6,169.88,0.39,Carousel,Hot & comfy: women bras now 20% off — feel the difference.,Lookalike,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,2025-01-17,606.16,442089,7354.0,0.0166,68,1745.01,2.88,Video,Seamless confidence for every day — new women bras.,Broad,Instagram,UK
Women  Fit  &  Lift,Adset-5 LAL1,2025-01-18,268.42,146767,2756.0,0.0188,31,1257.6,4.69,UGC,Seamless confidence for every day — new women boyshorts.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-01-19,,323813,4505.0,0.0139,46,1632.07,4.64,Carousel,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Lookalike,Instagram,IN
Women_Fit_&_Lift,Adset-5 LAL1,2025-01-20,67.71,392431,6782.0,0.0173,71,2323.98,34.32,Image,No ride‑up guarantee — best‑selling women wire‑free bras back in stock.,Broad,Instagram,IN
women fit & lift,Adset-5 LAL1,2025-01-21,204.69,494491,5234.0,0.0106,61,2714.15,13.26,Image,"Ultra‑soft waistband, no marks — premium women wire‑free bras.",Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-01-22,,286200,4694.0,0.0164,51,1298.63,3.15,Image,"Wire‑free ease, cloud‑soft cups — women bras that fits right.",Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-01-23,210.47,150974,4185.0,0.0277,53,2645.1,12.57,Video,Stretch that snaps back — durable women wire‑free bras.,Lookalike,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-01-24,437.62,94188,2062.0,0.0219,14,391.79,0.9,Carousel,Invisible under tees — seamless women bras.,Broad,Instagram,UK
Women Fit & Lift,Adset-5 LAL1,2025-01-25,831.58,305727,4744.0,0.0155,41,2223.22,2.67,Carousel,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-01-26,441.0,250094,6347.0,0.0254,69,2998.18,6.8,Video,"All‑day comfort, zero pinch — try our women boyshorts!",Broad,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,2025-01-27,743.1,188514,2701.0,0.0143,0,1530.85,2.06,Image,Breathable bamboo that moves with you — limited offer on women sports bras.,Retargeting,Facebook,IN
women fit & lift,Adset-5 LAL1,2025-01-28,669.25,230106,4331.0,0.0188,40,1838.16,2.75,Video,Stretch that snaps back — durable women boyshorts.,Broad,Instagram,US
Women Fit & Lift,Adset-5 LAL1,2025-01-29,119.22,495995,9021.0,0.0182,95,5447.24,45.69,Image,No ride‑up guarantee — best‑selling women wire‑free bras back in stock.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-01-30,108.16,49419,1129.0,0.0229,17,817.74,7.56,Carousel,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Retargeting,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,2025-01-31,901.46,320040,6074.0,0.019,59,2944.08,3.27,Image,Invisible under tees — seamless women sports bras.,Broad,Instagram,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-02-01,588.52,95269,1912.0,0.0201,23,743.57,1.26,Video,Summer‑ready essentials — sweat‑wicking women bras.,Broad,Facebook,US
Women_Fit_&_Lift,Adset-5 LAL1,2025-02-02,225.74,97121,1606.0,0.0165,12,594.15,2.63,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Lookalike,Instagram,US
women fit & lift,Adset-5 LAL1,2025-02-03,194.19,220658,3097.0,0.014,33,1353.3,6.97,Video,Cooling mesh panels for workouts — women wire‑free bras you’ll actually love.,Broad,Instagram,IN
WOMEN FIT & LIFT,Adset-5 LAL1,2025-02-04,517.07,376133,8296.0,0.0221,82,2941.36,5.69,UGC,"Wire‑free ease, cloud‑soft cups — women boyshorts that fits right.",Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-02-05,898.86,66323,1661.0,0.025,10,374.75,0.42,Image,Doctors recommend breathable organic cotton — meet our women wire‑free bras.,Broad,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-02-06,886.05,513766,7184.0,0.014,0,3440.16,3.88,Image,Breathable organic cotton that moves with you — limited offer on women wire‑free bras.,Broad,Instagram,US
women fit & lift,Adset-5 LAL1,2025-02-07,277.62,95033,1499.0,0.0158,18,789.68,2.84,Video,Confidence starts inside — elevate with women bras.,Retargeting,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-08,439.06,181580,1693.0,0.0093,19,963.51,2.19,UGC,Stretch that snaps back — durable women sports bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-02-09,417.68,292003,3245.0,0.0111,38,2166.61,5.19,Video,No ride‑up guarantee — best‑selling women bras back in stock.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-02-10,851.37,12554,177.0,0.0141,2,50.78,0.06,Image,No ride‑up guarantee — best‑selling women panties back in stock.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-02-11,573.16,260777,4632.0,0.0178,29,1037.43,1.81,Image,"Ultra‑soft waistband, no marks — premium women sports bras.",Broad,Facebook,IN
Women Fit & Lift,Adset-5 LAL1,2025-02-12,395.05,70937,1347.0,0.019,11,458.33,1.16,UGC,Doctors recommend breathable microfiber — meet our women boyshorts.,Lookalike,Facebook,UK
WOMEN FIT & LIFT,Adset-5 LAL1,2025-02-13,996.59,368908,6379.0,0.0173,46,1534.06,1.54,Carousel,Doctors recommend breathable cotton — meet our women boyshorts.,Broad,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-14,1215.01,341489,9012.0,0.0264,107,3266.05,2.69,Image,"Ultra‑soft waistband, no marks — premium women boyshorts.",Lookalike,Facebook,US
Women Fit and Lift,Adset-5 LAL1,2025-02-15,1119.72,403330,5152.0,0.0128,45,2526.75,2.26,UGC,Summer‑ready essentials — sweat‑wicking women wire‑free bras.,Broad,Instagram,IN
Women Fit & Lift,Adset-5 LAL1,2025-02-16,781.28,304879,4711.0,0.0155,50,1435.71,1.84,Image,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-17,920.53,382494,4567.0,0.0119,40,1801.92,1.96,Carousel,No ride‑up guarantee — best‑selling women sports bras back in stock.,Lookalike,Facebook,IN
Women Fit and Lift,Adset-5 LAL1,2025-02-18,119.97,374471,6838.0,0.0183,62,3239.78,27.0,UGC,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Lookalike,Facebook,UK
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-19,866.5,305851,4389.0,0.0143,46,1784.3,2.06,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Instagram,UK
women fit & lift,Adset-5 LAL1,2025-02-20,529.83,488723,9835.0,0.0201,139,4416.51,8.34,Image,"All‑day comfort, zero pinch — try our women bras!",Retargeting,Instagram,US
W MEN FIT & LIFT,Adset-5 LAL1,2025-02-21,415.66,428088,7457.0,0.0174,70,3451.19,8.3,UGC,Summer‑ready essentials — sweat‑wicking women bras.,Retargeting,Instagram,US
WOMEN FIT & LIFT,Adset-5 LAL1,2025-02-22,921.82,415315,7625.0,0.0184,48,2685.69,2.91,Image,Breathable bamboo that moves with you — limited offer on women bras.,Broad,Instagram,US
WOMEN FIT & LIFT,Adset-5 LAL1,2025-02-23,926.61,411730,6882.0,0.0167,48,1383.45,1.49,Carousel,"Ultra‑soft waistband, no marks — premium women sports bras.",Lookalike,Facebook,IN
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-24,364.59,120307,,0.0161,27,748.21,2.05,Image,Stretch that snaps back — durable women panties.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-02-25,407.39,311775,5265.0,0.0169,50,1563.79,3.84,Video,"Wire‑free ease, cloud‑soft cups — women wire‑free bras that fits right.",Broad,Facebook,UK
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-26,192.42,82629,1639.0,0.0198,14,529.5,2.75,Image,"Push comfort, not wires — everyday women wire‑free bras.",Lookalike,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,2025-02-27,296.76,294098,,0.0158,32,715.2,2.41,Video,Seamless confidence for every day — new women wire‑free bras.,Lookalike,Instagram,US
Women  Fit  &  Lift,Adset-5 LAL1,2025-02-28,813.13,331450,7162.0,0.0216,41,1473.44,1.81,UGC,Hot & comfy: women sports bras now 20% off — feel the difference.,Broad,Facebook,US
women fit & lift,Adset-5 LAL1,2025-03-01,543.67,200316,5366.0,0.0268,65,3545.98,6.52,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Retargeting,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-03-02,603.23,425561,4219.0,0.0099,42,2308.16,3.83,Image,Summer‑ready essentials — sweat‑wicking women sports bras.,Lookalike,Facebook,US
Women Fit and Lift,Adset-5 LAL1,2025-03-03,897.49,488904,6439.0,0.0132,69,2159.38,2.41,Video,3‑pack deal ends tonight — upgrade your women drawer with wire‑free bras.,Broad,Facebook,UK
Women Fit & Lift,Adset-5 LAL1,2025-03-04,268.77,29337,550.0,0.0187,6,180.12,0.67,Carousel,Cooling mesh panels for workouts — women bras you’ll actually love.,Retargeting,Facebook,US
Women Fit & Lift,Adset-5 LAL1,2025-03-05,374.67,351249,5730.0,0.0163,61,2145.74,5.73,Image,No ride‑up guarantee — best‑selling women boyshorts back in stock.,Broad,Instagram,IN
Women Fit and Lift,Adset-5 LAL1,2025-03-06,395.49,133099,1627.0,0.0122,16,,1.59,Video,Breathable cotton that moves with you — limited offer on women bras.,Broad,Facebook,US
Women Fit and Lift,Adset-5 LAL1,2025-03-07,645.09,119374,2145.0,0.018,30,1162.25,1.8,Video,"Push comfort, not wires — everyday women bras.",Retargeting,Facebook,US
WOMEN-FIT & LIFT,Adset-5 LAL1,2025-03-08,66.19,138931,3506.0,0.0252,28,788.89,11.92,Carousel,Hot & comfy: women bras now 20% off — feel the difference.,Broad,Facebook,UK
women fit & lift,Adset-5 LAL1,2025-03-09,135.49,357316,7792.0,0.0218,90,3283.03,24.23,Video,"Ultra‑soft waistband, no marks — premium women bras.",Broad,Facebook,US
